,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd,mf_ratio
39,12.501103850547942,4.0,0.3037379013081095,0.0026802955275947696,0.9754720991499678,0.004235983810463889,1.0735067897632706,0.013100294355406312,0.15279988969898023,0.001448457913477268,1.8982626357716663,0.02403012949701708,85.16035519902425
40,13.102571137191015,4.0,0.27949651014942933,0.0024925756055840754,0.9758951945896644,0.004498190232021433,1.0801725680419982,0.013292314712299457,0.13967372891623994,0.001346538272635106,1.8983021450375177,0.024323517338503773,93.6506949943898
41,13.732976900086,4.0,0.2530394556419501,0.002621642215022736,0.9763548060314432,0.005051087281142525,1.0855499384878546,0.015550825845871247,0.1257551398959668,0.0014029309815858037,1.8984756205511821,0.02827219011770928,102.977682569053
42,14.393713460023038,4.0,0.24126748011285562,0.002724939384713369,0.9773362734039451,0.004837833769335909,1.0889403230101689,0.017315673333821256,0.11942944233902195,0.0014611575071882981,1.8981882743600509,0.03143499621088599,113.22376215062735
43,15.086240126709233,4.0,0.21907520806475492,0.0023184368597633604,0.9772871490015675,0.00436586404954323,1.0974248462523633,0.01653013799408795,0.10760040299755387,0.0012484765994648264,1.8983765402968737,0.029944393588879317,124.47950211506542
44,15.812086421815396,4.0,0.20607399905664797,0.00217630230861279,0.9777296403555528,0.0040730144796232975,1.1011344990210519,0.016665148725356706,0.10082516576952842,0.0011704777828089783,1.8984322530189122,0.030133026541086606,136.84439554951413
45,16.572855457093684,4.0,0.18947175757403395,0.001889357838323052,0.9777693309894937,0.004415373119912749,1.110587355625296,0.01563760561432458,0.09191028837725615,0.001003682340576133,1.8984152742489246,0.02802394074312013,150.42773970354796
46,17.37022747502705,4.0,0.17676091075079384,0.0018573004229295335,0.9782292924688619,0.004546586923762674,1.1177652828260567,0.016793377929507667,0.08516057855857773,0.0009953877748492606,1.8982628454755046,0.030106151788532442,165.34960210253033
47,18.205963559830437,4.0,0.16777166904110608,0.0019143697539060441,0.9790220844619897,0.0038030764321375877,1.1212290311839925,0.018738106751029375,0.08051465373374793,0.001031700574940913,1.8982651419894159,0.0335710098059826,181.7418818628896
48,19.08190952699988,4.0,0.15615959879702382,0.0016247638500367456,0.979323942001399,0.0047723771877276,1.1302230593280365,0.01670758955257297,0.07432364188409887,0.0008600312090094362,1.898240201104083,0.02962383061950614,199.74947559061425
49,20.0,4.0,0.14658307290194292,0.0018376696437136274,0.9791950894969477,0.0049067465985226655,1.138371426011966,0.020627108406869335,0.06927415421676743,0.0009695918011474512,1.898276086409501,0.0363420962977034,219.53155816871683
