,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd
31,8.583868520257555,0.711,1.040501326016651,0.0047422717860591285,0.8510787250209758,0.003925795106435202,1.0441827709351013,0.005121382304866629,0.8822871484289837,0.004362188090195094,1.3270473754333332,0.006626630701013072
32,8.99686533793889,0.711,1.0395318501668536,0.005289046523154392,0.8618485147141065,0.004416955214397188,1.041530079446103,0.005658555385636419,0.8722409594897206,0.0047594719484650655,1.3276957619015963,0.00731133017326117
33,9.429732726914787,0.711,1.03731301693248,0.00510894531430125,0.8737710696473565,0.004349640607367212,1.0387066454976632,0.0054492378544594025,0.8605232234115486,0.004546389180398716,1.3281791581556477,0.0070836753199113546
34,9.883426722647668,0.711,1.031837761230564,0.005221274926673644,0.8828177134033818,0.004475070775205104,1.036707411337861,0.005685774129718085,0.8484823797314245,0.0046490772759214235,1.3287440954458427,0.007398062788717698
35,10.35894935846242,0.711,1.0264343550822164,0.005292526298312591,0.8923518992872344,0.004622732496498125,1.035049786440608,0.005644201027666952,0.8360247221178561,0.004569077081503335,1.3292744798085614,0.00735447908438377
36,10.857350878647718,0.711,1.0180875477912619,0.004806145710070764,0.9008364680726519,0.004275503875128586,1.0333327961171208,0.005218125645462176,0.8225667793359636,0.004159642177874353,1.3296207598024579,0.006792620842334327
37,11.379732058036591,0.711,1.007287112129196,0.005209798699165245,0.9081444700923306,0.0047087370428825085,1.0320211551914977,0.0056801277181366015,0.8080417887670017,0.0044480397850584,1.3300743346431951,0.0074108343219538115
38,11.927246633189286,0.711,0.9952053241718458,0.004252233184608144,0.915453087790295,0.003930728332487946,1.0308763857442396,0.004756316021737639,0.7926644640393685,0.0036644240682124052,1.3303950390075412,0.006235612889339408
39,12.501103850547942,0.711,0.9803572760358266,0.004472210910464267,0.9207266946605365,0.0041975881550287185,1.029895492691222,0.004880116149302627,0.776895507352725,0.0036709520998234866,1.3307542875941094,0.00637282237301113
40,13.102571137191015,0.711,0.9645945654049141,0.0048068692386851524,0.9271545712637833,0.004578637421366796,1.0288246222947912,0.005446747612076613,0.75972271764973,0.003981272516196163,1.3310556225754206,0.007142076799936306
41,13.732976900086,0.711,0.9470584111673717,0.0044846580842622195,0.93255147566914,0.004408965338421609,1.0280547554922026,0.005095531632091644,0.7419843462127949,0.0036630942280370385,1.3313522070696628,0.00669120775582394
42,14.393713460023038,0.711,0.9274129108900783,0.004308439108244952,0.9381664023853818,0.004300960463779211,1.0274755251872973,0.005067464703014682,0.7225819786996315,0.003517227721145984,1.331480008235525,0.00664955650949474
43,15.086240126709233,0.711,0.9068564518511779,0.004543076691495245,0.9431755030490511,0.0046519624912656835,1.0269489203258881,0.005490043300708151,0.7029984815338327,0.003699341784741198,1.331811636556706,0.0071980986803192966
44,15.812086421815396,0.711,0.8841101268497016,0.004836114815579305,0.9453929126019092,0.005110215164200984,1.027013158513108,0.0059487828250676415,0.6835886661396972,0.003912559075861841,1.3320580806481241,0.007815627837649162
45,16.572855457093684,0.711,0.8609053543280065,0.0040678726260496,0.9494998225856663,0.0043676802639535965,1.0266241014828137,0.005178204971252986,0.6629500215310589,0.0032610749386945037,1.3321964627208291,0.0067748905231500645
46,17.37022747502705,0.711,0.8364640476228065,0.0041596488275129,0.953649380510594,0.004624250269744606,1.02623154682137,0.005462847398474435,0.6414800895186885,0.0033331891996481195,1.3323858323367455,0.007183866523365377
47,18.205963559830437,0.711,0.809560526084173,0.004832016372813552,0.9574736706108706,0.0056470939143895005,1.0263341449631809,0.006378844858583244,0.6182975513700961,0.003795731789276597,1.3324047722495158,0.008365284506794196
48,19.08190952699988,0.711,0.7834764220291931,0.004139523880357599,0.9599876511400816,0.004873348554124591,1.0267051995506649,0.005783639907015743,0.596493506909867,0.0032392400128389382,1.3326275974379054,0.007601833221174898
49,20.0,0.711,0.7556457629893922,0.003503864024710173,0.9636322075296709,0.004441807588697881,1.0265443067986937,0.0049169285965466845,0.5731239638123771,0.0027270772554496654,1.3328481636241245,0.00644644783711023
