,pitch,dy2o3 conc,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd
26,6.786443543790656,0,1.611233974711823,0.00867264667132663,0.9215355451562172,0.005034425488584549,1.0276901975997021,0.0058718904271446316,0.9918308728423331,0.005737134819720413,1.7153260492421205,0.009936196293946403
27,7.112960612446257,0,1.6173690620551502,0.007255621028991226,0.927352611943828,0.0042102837786507355,1.025799011609137,0.004801971879073414,0.9909989928086789,0.004687823744777524,1.715650189365256,0.00812917766723183
28,7.45518744062988,0,1.6252971506851324,0.007865174462392576,0.9341409473104951,0.004574958103903214,1.0241689242087046,0.005165554948531888,0.9901167744696993,0.005045305078362831,1.715782966586236,0.00875927479944809
29,7.813879874109234,0,1.6265177659643746,0.008354800432280004,0.9367374862307927,0.004861536746001852,1.02308342420206,0.005514369293404897,0.9890615627375304,0.005376058195924674,1.7159575438321175,0.00934436018620204
30,8.18983012476085,0,1.6327318076584338,0.007814856315671938,0.94244133064429,0.004552195527162804,1.0217061277241193,0.005040988071060556,0.9879758258591615,0.004910160439084111,1.7162802832498631,0.008552592828728648
31,8.583868520257555,0,1.636796882766161,0.0074340256800265285,0.947041488817749,0.004329970455659546,1.0204808243227401,0.004729277045758524,0.9867331497315066,0.004600947969684654,1.716410713930654,0.008021497953327789
32,8.99686533793889,0,1.639232782919792,0.008387023757202067,0.9509013511477439,0.004909582885359641,1.0192186427646512,0.005387070630387822,0.9853625093109227,0.00525031125344383,1.7164919585856042,0.009162717172472362
33,9.429732726914787,0,1.638911199511583,0.007747654298650983,0.9526248697912367,0.004544664572082107,1.0185469086457606,0.004946400657450685,0.9839104268881327,0.0048173679490234635,1.7167098924080006,0.008410395991315876
34,9.883426722647668,0,1.642172687126089,0.007475929669041997,0.9571127955147,0.004380386104969773,1.017439888921643,0.004744603057156322,0.9822651160424799,0.00460079587420215,1.7167941359379963,0.008068674782888795
35,10.35894935846242,0,1.6437160411153129,0.008565848896888408,0.9601209360049949,0.005042962433010162,1.0168969756483859,0.005435903319794978,0.9805257449682517,0.005276392049260322,1.7169786575770525,0.009270983709067624
36,10.857350878647718,0,1.6442724975525365,0.007446187293252781,0.963172530049909,0.004394149238251928,1.0159902946953914,0.004727182864929083,0.9785646174033121,0.004583595422558874,1.7170804236407824,0.00806114086209736
37,11.379732058036591,0,1.6428227332755032,0.007119081124655206,0.9648727002417525,0.004200799895894993,1.01544669100464,0.004491194390063562,0.9764673595771962,0.004334791254301488,1.7171404773334782,0.007648955017171081
38,11.927246633189286,0,1.6424691057704681,0.007616088060492049,0.9675832991188932,0.0045017886308992,1.0148861557764726,0.004791784808963354,0.974045892792403,0.004612319924238134,1.7171652772783297,0.008153080366832611
39,12.501103850547942,0,1.6405069412339355,0.008155302723134316,0.9695141025824957,0.004845048096313077,1.0142648526902116,0.005139794403499921,0.9714623931235509,0.004946089903435855,1.7173015915133725,0.00875748063671854
40,13.102571137191015,0,1.6377449341141173,0.008482540115383092,0.9707489040583025,0.0050460300292027496,1.0139812805056807,0.005333351530060965,0.9688179283652102,0.005111566402942391,1.717383363139742,0.009094668169349986
41,13.732976900086,0,1.6348755403967823,0.007492775495134681,0.9725923907517512,0.004461648490653534,1.0136660097741905,0.0047405908421711326,0.9656048538467831,0.004518038695723524,1.7173527296025903,0.008092061770987095
42,14.393713460023038,0,1.631331567453737,0.00753601759391281,0.9741740116250214,0.00451136937657666,1.0130861624375844,0.004767099617681503,0.9624258251200402,0.004539720192896454,1.717481426383981,0.00813442643002597
43,15.086240126709233,0,1.6262719603557863,0.008667153643121334,0.9754831760701088,0.0051880123672459685,1.0127192666405052,0.005517504351747026,0.9584881229742154,0.005210967702128009,1.7175033087520353,0.009402884421844407
44,15.812086421815396,0,1.6220902815795042,0.007958151107566,0.9769532140292045,0.004793870248399267,1.012651296593567,0.005061923497221613,0.9546008469527822,0.0047694235312038865,1.7175900590572502,0.008630999713856436
45,16.572855457093684,0,1.615840468261765,0.00783571023307159,0.9778605456686292,0.00473043482561503,1.012361466122434,0.005017520741655944,0.9503110881477802,0.004695199955894093,1.7175925760199542,0.008567694342168778
46,17.37022747502705,0,1.6090143754149588,0.008585860304089254,0.9787872037730856,0.00522414658132612,1.0121575040124196,0.005529423699332143,0.9455728912058502,0.0051654522055359295,1.7176256982548717,0.009446473657157282
47,18.205963559830437,0,1.6010675630940197,0.007403826075224404,0.979420060629694,0.004518375165357812,1.0119340340578538,0.004793190725716704,0.9404635435987844,0.0044407039370069025,1.717696758962076,0.008182049121674908
48,19.08190952699988,0,1.5922615834009104,0.00702209383286515,0.9800318587522313,0.004298042782292637,1.0119334105319724,0.004547302457908478,0.934692820387273,0.004175668165550888,1.7177239905059407,0.007756972526084594
49,20.0,0,1.5840210210809116,0.008166426137662075,0.981337092973576,0.0050372501458314425,1.0116513120017923,0.005317672495209658,0.9288644784968225,0.004861358146318105,1.7177482779446949,0.009091114197067884
